avert_true,avert_m1,avert_m3,nsam,lag,seed,deterministic
28569,25702,28058,1000000,14,628,FALSE
27987,25868,28247,1000000,14,629,FALSE
27488,26001,28386,1000000,14,630,FALSE
28238,25803,28169,1000000,14,631,FALSE
28199,25814,28189,1000000,14,632,FALSE
27697,25957,28340,1000000,14,633,FALSE
28372,25770,28137,1000000,14,634,FALSE
28043,25847,28219,1000000,14,635,FALSE
28022,25859,28232,1000000,14,636,FALSE
28609,25684,28038,1000000,14,637,FALSE
28306,25777,28138,1000000,14,638,FALSE
28293,25778,28144,1000000,14,639,FALSE
28243,25814,28196,1000000,14,640,FALSE
28311,25776,28140,1000000,14,641,FALSE
28395,25757,28123,1000000,14,642,FALSE
28043,25848,28219,1000000,14,643,FALSE
28351,25756,28117,1000000,14,644,FALSE
27851,25884,28246,1000000,14,645,FALSE
28069,25838,28205,1000000,14,646,FALSE
28421,25733,28091,1000000,14,647,FALSE
28575,25694,28049,1000000,14,648,FALSE
28282,25786,28154,1000000,14,649,FALSE
28060,25822,28183,1000000,14,650,FALSE
27926,25872,28244,1000000,14,651,FALSE
27906,25894,28280,1000000,14,652,FALSE
28225,25774,28128,1000000,14,653,FALSE
28226,25799,28167,1000000,14,654,FALSE
28300,25768,28127,1000000,14,655,FALSE
28378,25755,28117,1000000,14,656,FALSE
28168,25808,28172,1000000,14,657,FALSE
27918,25879,28247,1000000,14,658,FALSE
27985,25859,28231,1000000,14,659,FALSE
28317,25768,28127,1000000,14,660,FALSE
27886,25895,28273,1000000,14,661,FALSE
28460,25707,28054,1000000,14,662,FALSE
28232,25773,28129,1000000,14,663,FALSE
28314,25772,28134,1000000,14,664,FALSE
28102,25851,28228,1000000,14,665,FALSE
27679,25962,28349,1000000,14,666,FALSE
28221,25787,28145,1000000,14,667,FALSE
28486,25711,28066,1000000,14,668,FALSE
27838,25902,28277,1000000,14,669,FALSE
28054,25834,28201,1000000,14,670,FALSE
28144,25827,28199,1000000,14,671,FALSE
28385,25738,28092,1000000,14,672,FALSE
28478,25724,28078,1000000,14,673,FALSE
27793,25908,28280,1000000,14,674,FALSE
27765,25924,28301,1000000,14,675,FALSE
27982,25842,28203,1000000,14,676,FALSE
28287,25786,28151,1000000,14,677,FALSE
28124,25836,28213,1000000,14,678,FALSE
27978,25871,28251,1000000,14,679,FALSE
28250,25787,28154,1000000,14,680,FALSE
27945,25865,28230,1000000,14,681,FALSE
28345,25754,28110,1000000,14,682,FALSE
28073,25830,28194,1000000,14,683,FALSE
28552,25719,28081,1000000,14,684,FALSE
28410,25736,28092,1000000,14,685,FALSE
28458,25731,28088,1000000,14,686,FALSE
28380,25738,28091,1000000,14,687,FALSE
28207,25798,28166,1000000,14,688,FALSE
27588,25975,28359,1000000,14,689,FALSE
27842,25928,28317,1000000,14,690,FALSE
27679,25956,28344,1000000,14,691,FALSE
27945,25884,28263,1000000,14,692,FALSE
28446,25725,28083,1000000,14,693,FALSE
27812,25898,28269,1000000,14,694,FALSE
28648,25674,28027,1000000,14,695,FALSE
28589,25699,28058,1000000,14,696,FALSE
28137,25825,28196,1000000,14,697,FALSE
28082,25833,28197,1000000,14,698,FALSE
27534,26016,28417,1000000,14,699,FALSE
28357,25752,28110,1000000,14,700,FALSE
28396,25742,28099,1000000,14,701,FALSE
28893,25599,27941,1000000,14,702,FALSE
27687,25944,28321,1000000,14,703,FALSE
28111,25823,28188,1000000,14,704,FALSE
28134,25798,28152,1000000,14,705,FALSE
28099,25820,28178,1000000,14,706,FALSE
28192,25805,28171,1000000,14,707,FALSE
28003,25855,28228,1000000,14,708,FALSE
28566,25713,28075,1000000,14,709,FALSE
28196,25808,28172,1000000,14,710,FALSE
28014,25858,28230,1000000,14,711,FALSE
27891,25887,28261,1000000,14,712,FALSE
28055,25853,28227,1000000,14,713,FALSE
28439,25719,28071,1000000,14,714,FALSE
27934,25879,28252,1000000,14,715,FALSE
28316,25764,28124,1000000,14,716,FALSE
28300,25773,28133,1000000,14,717,FALSE
27754,25937,28320,1000000,14,718,FALSE
28056,25838,28202,1000000,14,719,FALSE
28055,25836,28200,1000000,14,720,FALSE
27999,25864,28238,1000000,14,721,FALSE
28135,25820,28192,1000000,14,722,FALSE
27671,25949,28328,1000000,14,723,FALSE
28361,25760,28126,1000000,14,724,FALSE
28150,25795,28150,1000000,14,725,FALSE
28461,25738,28105,1000000,14,726,FALSE
27636,25975,28365,1000000,14,727,FALSE
28842,25619,27964,1000000,14,728,FALSE
28155,25816,28189,1000000,14,729,FALSE
28132,25835,28209,1000000,14,730,FALSE
27983,25856,28223,1000000,14,731,FALSE
27788,25912,28285,1000000,14,732,FALSE
28562,25699,28056,1000000,14,733,FALSE
27940,25860,28224,1000000,14,734,FALSE
27879,25883,28253,1000000,14,735,FALSE
27996,25864,28238,1000000,14,736,FALSE
28155,25797,28158,1000000,14,737,FALSE
28222,25812,28186,1000000,14,738,FALSE
27995,25865,28236,1000000,14,739,FALSE
28250,25802,28176,1000000,14,740,FALSE
27896,25881,28251,1000000,14,741,FALSE
28063,25838,28203,1000000,14,742,FALSE
28122,25821,28182,1000000,14,743,FALSE
28440,25731,28089,1000000,14,744,FALSE
28524,25719,28082,1000000,14,745,FALSE
28306,25791,28161,1000000,14,746,FALSE
27803,25903,28277,1000000,14,747,FALSE
28353,25761,28125,1000000,14,748,FALSE
28062,25846,28221,1000000,14,749,FALSE
28250,25791,28158,1000000,14,750,FALSE
27569,25975,28358,1000000,14,751,FALSE
28198,25805,28172,1000000,14,752,FALSE
27408,26012,28398,1000000,14,753,FALSE
28243,25783,28141,1000000,14,754,FALSE
28095,25826,28193,1000000,14,755,FALSE
28117,25846,28226,1000000,14,756,FALSE
27871,25889,28259,1000000,14,757,FALSE
28221,25799,28167,1000000,14,758,FALSE
28323,25763,28125,1000000,14,759,FALSE
27734,25928,28303,1000000,14,760,FALSE
28060,25862,28244,1000000,14,761,FALSE
28338,25757,28117,1000000,14,762,FALSE
28283,25781,28143,1000000,14,763,FALSE
27915,25882,28259,1000000,14,764,FALSE
28097,25857,28236,1000000,14,765,FALSE
28662,25683,28036,1000000,14,766,FALSE
28551,25707,28060,1000000,14,767,FALSE
27979,25846,28205,1000000,14,768,FALSE
28036,25843,28209,1000000,14,769,FALSE
28853,25610,27954,1000000,14,770,FALSE
28189,25809,28181,1000000,14,771,FALSE
28288,25766,28122,1000000,14,772,FALSE
27410,26030,28425,1000000,14,773,FALSE
28806,25620,27967,1000000,14,774,FALSE
28043,25846,28215,1000000,14,775,FALSE
27802,25920,28299,1000000,14,776,FALSE
27750,25930,28309,1000000,14,777,FALSE
28201,25782,28132,1000000,14,778,FALSE
28290,25775,28139,1000000,14,779,FALSE
27888,25885,28258,1000000,14,780,FALSE
28057,25844,28215,1000000,14,781,FALSE
28329,25757,28115,1000000,14,782,FALSE
28062,25827,28185,1000000,14,783,FALSE
27691,25946,28329,1000000,14,784,FALSE
28212,25794,28162,1000000,14,785,FALSE
28201,25807,28177,1000000,14,786,FALSE
28791,25633,27979,1000000,14,787,FALSE
28608,25676,28024,1000000,14,788,FALSE
28512,25719,28078,1000000,14,789,FALSE
28464,25709,28058,1000000,14,790,FALSE
28204,25804,28169,1000000,14,791,FALSE
27886,25887,28258,1000000,14,792,FALSE
27724,25936,28315,1000000,14,793,FALSE
28404,25727,28078,1000000,14,794,FALSE
28423,25735,28089,1000000,14,795,FALSE
28046,25840,28204,1000000,14,796,FALSE
28305,25765,28125,1000000,14,797,FALSE
28662,25669,28018,1000000,14,798,FALSE
28565,25712,28076,1000000,14,799,FALSE
27968,25855,28223,1000000,14,800,FALSE
28425,25739,28095,1000000,14,801,FALSE
28517,25718,28077,1000000,14,802,FALSE
28543,25709,28068,1000000,14,803,FALSE
27883,25885,28258,1000000,14,804,FALSE
28148,25815,28179,1000000,14,805,FALSE
28091,25831,28196,1000000,14,806,FALSE
27660,25938,28313,1000000,14,807,FALSE
27937,25854,28214,1000000,14,808,FALSE
28130,25811,28172,1000000,14,809,FALSE
28209,25781,28136,1000000,14,810,FALSE
27809,25908,28283,1000000,14,811,FALSE
28142,25835,28217,1000000,14,812,FALSE
28410,25763,28135,1000000,14,813,FALSE
28149,25813,28174,1000000,14,814,FALSE
27865,25887,28255,1000000,14,815,FALSE
28218,25805,28178,1000000,14,816,FALSE
27832,25909,28287,1000000,14,817,FALSE
28449,25717,28065,1000000,14,818,FALSE
28015,25863,28239,1000000,14,819,FALSE
27928,25876,28251,1000000,14,820,FALSE
28458,25749,28120,1000000,14,821,FALSE
28206,25812,28184,1000000,14,822,FALSE
28174,25811,28177,1000000,14,823,FALSE
28113,25822,28185,1000000,14,824,FALSE
28713,25645,27990,1000000,14,825,FALSE
28481,25715,28067,1000000,14,826,FALSE
28280,25776,28137,1000000,14,827,FALSE
28495,25714,28072,1000000,14,828,FALSE
28337,25776,28146,1000000,14,829,FALSE
28602,25696,28053,1000000,14,830,FALSE
28063,25851,28227,1000000,14,831,FALSE
28210,25788,28152,1000000,14,832,FALSE
28545,25712,28071,1000000,14,833,FALSE
28366,25751,28109,1000000,14,834,FALSE
28183,25813,28181,1000000,14,835,FALSE
28257,25783,28148,1000000,14,836,FALSE
28399,25751,28112,1000000,14,837,FALSE
28153,25808,28173,1000000,14,838,FALSE
28241,25790,28156,1000000,14,839,FALSE
28694,25665,28019,1000000,14,840,FALSE
27200,26095,28494,1000000,14,841,FALSE
28218,25802,28168,1000000,14,842,FALSE
27804,25909,28292,1000000,14,843,FALSE
28523,25705,28059,1000000,14,844,FALSE
28067,25840,28212,1000000,14,845,FALSE
28243,25794,28160,1000000,14,846,FALSE
28633,25696,28055,1000000,14,847,FALSE
28497,25729,28090,1000000,14,848,FALSE
28192,25804,28169,1000000,14,849,FALSE
27948,25891,28274,1000000,14,850,FALSE
28249,25801,28170,1000000,14,851,FALSE
28257,25779,28143,1000000,14,852,FALSE
28078,25836,28207,1000000,14,853,FALSE
28212,25809,28183,1000000,14,854,FALSE
28143,25822,28198,1000000,14,855,FALSE
28319,25761,28124,1000000,14,856,FALSE
28407,25744,28105,1000000,14,857,FALSE
28259,25796,28166,1000000,14,858,FALSE
27990,25842,28202,1000000,14,859,FALSE
28779,25646,28000,1000000,14,860,FALSE
27724,25931,28310,1000000,14,861,FALSE
28386,25768,28140,1000000,14,862,FALSE
28556,25703,28061,1000000,14,863,FALSE
28162,25803,28167,1000000,14,864,FALSE
28352,25754,28113,1000000,14,865,FALSE
28059,25842,28210,1000000,14,866,FALSE
28017,25843,28206,1000000,14,867,FALSE
27778,25924,28303,1000000,14,868,FALSE
28541,25704,28061,1000000,14,869,FALSE
27952,25887,28266,1000000,14,870,FALSE
28129,25822,28189,1000000,14,871,FALSE
28160,25808,28170,1000000,14,872,FALSE
27921,25862,28222,1000000,14,873,FALSE
27878,25886,28254,1000000,14,874,FALSE
28103,25840,28216,1000000,14,875,FALSE
28357,25761,28127,1000000,14,876,FALSE
28009,25845,28210,1000000,14,877,FALSE
27978,25854,28222,1000000,14,878,FALSE
28220,25785,28148,1000000,14,879,FALSE
28369,25738,28091,1000000,14,880,FALSE
28414,25736,28089,1000000,14,881,FALSE
27899,25883,28257,1000000,14,882,FALSE
28557,25706,28067,1000000,14,883,FALSE
27981,25865,28236,1000000,14,884,FALSE
28133,25825,28191,1000000,14,885,FALSE
28269,25767,28125,1000000,14,886,FALSE
28479,25746,28114,1000000,14,887,FALSE
28231,25796,28161,1000000,14,888,FALSE
27820,25888,28255,1000000,14,889,FALSE
28304,25772,28134,1000000,14,890,FALSE
28531,25702,28058,1000000,14,891,FALSE
27911,25889,28266,1000000,14,892,FALSE
28209,25805,28174,1000000,14,893,FALSE
27897,25873,28239,1000000,14,894,FALSE
28039,25867,28247,1000000,14,895,FALSE
28123,25831,28202,1000000,14,896,FALSE
28378,25734,28083,1000000,14,897,FALSE
28231,25794,28160,1000000,14,898,FALSE
28019,25859,28232,1000000,14,899,FALSE
27870,25895,28271,1000000,14,900,FALSE
27485,25990,28370,1000000,14,901,FALSE
28136,25832,28199,1000000,14,902,FALSE
28393,25748,28111,1000000,14,903,FALSE
28484,25730,28095,1000000,14,904,FALSE
28292,25770,28130,1000000,14,905,FALSE
27607,25969,28349,1000000,14,906,FALSE
27790,25922,28303,1000000,14,907,FALSE
27442,26008,28389,1000000,14,908,FALSE
28344,25776,28145,1000000,14,909,FALSE
27707,25939,28317,1000000,14,910,FALSE
28146,25828,28199,1000000,14,911,FALSE
28207,25793,28160,1000000,14,912,FALSE
28304,25776,28139,1000000,14,913,FALSE
28309,25760,28114,1000000,14,914,FALSE
28208,25783,28139,1000000,14,915,FALSE
28365,25770,28138,1000000,14,916,FALSE
28229,25782,28139,1000000,14,917,FALSE
28223,25777,28131,1000000,14,918,FALSE
28152,25818,28186,1000000,14,919,FALSE
28543,25719,28086,1000000,14,920,FALSE
27955,25874,28247,1000000,14,921,FALSE
27919,25870,28238,1000000,14,922,FALSE
28181,25788,28144,1000000,14,923,FALSE
28224,25799,28165,1000000,14,924,FALSE
28378,25744,28104,1000000,14,925,FALSE
27314,26037,28417,1000000,14,926,FALSE
28140,25807,28166,1000000,14,927,FALSE
28330,25758,28116,1000000,14,928,FALSE
28420,25724,28076,1000000,14,929,FALSE
28023,25852,28226,1000000,14,930,FALSE
27914,25887,28265,1000000,14,931,FALSE
28543,25705,28061,1000000,14,932,FALSE
28339,25761,28122,1000000,14,933,FALSE
28432,25727,28082,1000000,14,934,FALSE
28570,25681,28024,1000000,14,935,FALSE
28480,25710,28061,1000000,14,936,FALSE
28345,25760,28124,1000000,14,937,FALSE
28027,25854,28225,1000000,14,938,FALSE
28366,25742,28099,1000000,14,939,FALSE
27992,25845,28206,1000000,14,940,FALSE
27847,25904,28285,1000000,14,941,FALSE
28938,25595,27938,1000000,14,942,FALSE
27804,25905,28280,1000000,14,943,FALSE
28005,25851,28222,1000000,14,944,FALSE
28053,25846,28216,1000000,14,945,FALSE
28226,25774,28130,1000000,14,946,FALSE
27677,25948,28328,1000000,14,947,FALSE
28394,25748,28107,1000000,14,948,FALSE
27650,25948,28325,1000000,14,949,FALSE
28430,25746,28111,1000000,14,950,FALSE
28144,25824,28192,1000000,14,951,FALSE
28245,25777,28132,1000000,14,952,FALSE
28632,25672,28022,1000000,14,953,FALSE
28618,25682,28035,1000000,14,954,FALSE
28880,25604,27946,1000000,14,955,FALSE
27942,25869,28239,1000000,14,956,FALSE
28101,25840,28215,1000000,14,957,FALSE
28097,25832,28201,1000000,14,958,FALSE
28290,25766,28126,1000000,14,959,FALSE
28949,25588,27930,1000000,14,960,FALSE
28002,25853,28221,1000000,14,961,FALSE
28510,25710,28067,1000000,14,962,FALSE
28318,25779,28149,1000000,14,963,FALSE
27856,25894,28265,1000000,14,964,FALSE
28097,25815,28172,1000000,14,965,FALSE
28126,25835,28212,1000000,14,966,FALSE
27172,26093,28488,1000000,14,967,FALSE
28228,25781,28138,1000000,14,968,FALSE
27840,25897,28269,1000000,14,969,FALSE
27976,25857,28221,1000000,14,970,FALSE
28409,25748,28116,1000000,14,971,FALSE
27856,25898,28276,1000000,14,972,FALSE
27831,25892,28261,1000000,14,973,FALSE
27937,25867,28231,1000000,14,974,FALSE
28058,25856,28232,1000000,14,975,FALSE
28520,25718,28078,1000000,14,976,FALSE
28323,25767,28124,1000000,14,977,FALSE
28314,25757,28106,1000000,14,978,FALSE
28651,25673,28023,1000000,14,979,FALSE
28105,25832,28204,1000000,14,980,FALSE
28555,25706,28066,1000000,14,981,FALSE
27998,25862,28234,1000000,14,982,FALSE
28359,25744,28095,1000000,14,983,FALSE
28070,25856,28234,1000000,14,984,FALSE
28853,25606,27948,1000000,14,985,FALSE
28023,25862,28238,1000000,14,986,FALSE
28712,25654,27998,1000000,14,987,FALSE
28237,25773,28125,1000000,14,988,FALSE
28034,25852,28224,1000000,14,989,FALSE
28353,25759,28119,1000000,14,990,FALSE
28412,25740,28101,1000000,14,991,FALSE
28989,25585,27930,1000000,14,992,FALSE
27749,25921,28297,1000000,14,993,FALSE
27430,26021,28410,1000000,14,994,FALSE
27339,26045,28435,1000000,14,995,FALSE
28299,25774,28138,1000000,14,996,FALSE
28317,25774,28136,1000000,14,997,FALSE
28496,25725,28087,1000000,14,998,FALSE
27989,25868,28245,1000000,14,999,FALSE
28893,25607,27952,1000000,14,1000,FALSE
28331,25777,28143,1000000,14,1001,FALSE
28415,25747,28104,1000000,14,1002,FALSE
28028,25850,28222,1000000,14,1003,FALSE
28479,25723,28079,1000000,14,1004,FALSE
28497,25721,28083,1000000,14,1005,FALSE
28358,25769,28136,1000000,14,1006,FALSE
27083,26113,28510,1000000,14,1007,FALSE
28294,25782,28148,1000000,14,1008,FALSE
27870,25882,28249,1000000,14,1009,FALSE
28329,25761,28119,1000000,14,1010,FALSE
28372,25755,28112,1000000,14,1011,FALSE
28377,25745,28099,1000000,14,1012,FALSE
27832,25881,28239,1000000,14,1013,FALSE
28559,25708,28069,1000000,14,1014,FALSE
28568,25688,28036,1000000,14,1015,FALSE
28106,25835,28207,1000000,14,1016,FALSE
28492,25730,28093,1000000,14,1017,FALSE
28157,25814,28182,1000000,14,1018,FALSE
28116,25827,28195,1000000,14,1019,FALSE
28261,25779,28139,1000000,14,1020,FALSE
28146,25829,28201,1000000,14,1021,FALSE
27939,25873,28242,1000000,14,1022,FALSE
28156,25808,28169,1000000,14,1023,FALSE
28018,25844,28209,1000000,14,1024,FALSE
27865,25906,28283,1000000,14,1025,FALSE
28762,25631,27974,1000000,14,1026,FALSE
28456,25724,28080,1000000,14,1027,FALSE
28665,25679,28037,1000000,14,1028,FALSE
28018,25856,28227,1000000,14,1029,FALSE
28361,25753,28112,1000000,14,1030,FALSE
27966,25858,28224,1000000,14,1031,FALSE
28436,25739,28103,1000000,14,1032,FALSE
27953,25875,28248,1000000,14,1033,FALSE
28430,25731,28084,1000000,14,1034,FALSE
27979,25872,28250,1000000,14,1035,FALSE
28179,25800,28160,1000000,14,1036,FALSE
27804,25916,28290,1000000,14,1037,FALSE
28523,25712,28070,1000000,14,1038,FALSE
27470,26026,28419,1000000,14,1039,FALSE
28159,25809,28173,1000000,14,1040,FALSE
28545,25700,28050,1000000,14,1041,FALSE
27992,25847,28208,1000000,14,1042,FALSE
28778,25630,27971,1000000,14,1043,FALSE
27733,25934,28312,1000000,14,1044,FALSE
28803,25622,27962,1000000,14,1045,FALSE
27969,25870,28242,1000000,14,1046,FALSE
28036,25851,28218,1000000,14,1047,FALSE
27886,25879,28248,1000000,14,1048,FALSE
27757,25941,28329,1000000,14,1049,FALSE
28101,25825,28195,1000000,14,1050,FALSE
28270,25784,28148,1000000,14,1051,FALSE
28370,25747,28102,1000000,14,1052,FALSE
28276,25767,28124,1000000,14,1053,FALSE
28473,25727,28085,1000000,14,1054,FALSE
28375,25755,28119,1000000,14,1055,FALSE
27900,25896,28273,1000000,14,1056,FALSE
27945,25886,28263,1000000,14,1057,FALSE
27748,25930,28310,1000000,14,1058,FALSE
28454,25717,28065,1000000,14,1059,FALSE
27910,25877,28251,1000000,14,1060,FALSE
28080,25830,28197,1000000,14,1061,FALSE
27658,25965,28354,1000000,14,1062,FALSE
28479,25725,28080,1000000,14,1063,FALSE
28020,25856,28232,1000000,14,1064,FALSE
28747,25640,27986,1000000,14,1065,FALSE
28386,25739,28094,1000000,14,1066,FALSE
27655,25942,28315,1000000,14,1067,FALSE
28556,25702,28055,1000000,14,1068,FALSE
28093,25848,28223,1000000,14,1069,FALSE
27815,25911,28288,1000000,14,1070,FALSE
28139,25819,28186,1000000,14,1071,FALSE
28354,25755,28118,1000000,14,1072,FALSE
28026,25850,28222,1000000,14,1073,FALSE
28110,25811,28171,1000000,14,1074,FALSE
28486,25723,28080,1000000,14,1075,FALSE
28544,25701,28055,1000000,14,1076,FALSE
27865,25905,28286,1000000,14,1077,FALSE
28375,25745,28102,1000000,14,1078,FALSE
28055,25834,28202,1000000,14,1079,FALSE
27823,25908,28287,1000000,14,1080,FALSE
28415,25717,28066,1000000,14,1081,FALSE
28320,25757,28115,1000000,14,1082,FALSE
27766,25922,28296,1000000,14,1083,FALSE
28637,25681,28032,1000000,14,1084,FALSE
28178,25829,28210,1000000,14,1085,FALSE
28089,25851,28227,1000000,14,1086,FALSE
27908,25875,28247,1000000,14,1087,FALSE
28298,25758,28112,1000000,14,1088,FALSE
28349,25746,28096,1000000,14,1089,FALSE
27644,25951,28327,1000000,14,1090,FALSE
28174,25807,28173,1000000,14,1091,FALSE
27932,25878,28249,1000000,14,1092,FALSE
27990,25863,28235,1000000,14,1093,FALSE
27711,25950,28333,1000000,14,1094,FALSE
28076,25848,28223,1000000,14,1095,FALSE
27986,25844,28207,1000000,14,1096,FALSE
28233,25777,28136,1000000,14,1097,FALSE
28472,25716,28067,1000000,14,1098,FALSE
28555,25707,28065,1000000,14,1099,FALSE
28070,25840,28209,1000000,14,1100,FALSE
28082,25842,28216,1000000,14,1101,FALSE
28017,25860,28232,1000000,14,1102,FALSE
28019,25849,28221,1000000,14,1103,FALSE
27878,25900,28277,1000000,14,1104,FALSE
28148,25821,28191,1000000,14,1105,FALSE
28169,25799,28158,1000000,14,1106,FALSE
28715,25662,28014,1000000,14,1107,FALSE
28475,25741,28110,1000000,14,1108,FALSE
28180,25796,28153,1000000,14,1109,FALSE
28258,25786,28151,1000000,14,1110,FALSE
28093,25838,28208,1000000,14,1111,FALSE
28485,25744,28110,1000000,14,1112,FALSE
27886,25889,28260,1000000,14,1113,FALSE
28352,25768,28139,1000000,14,1114,FALSE
27960,25868,28234,1000000,14,1115,FALSE
28238,25779,28140,1000000,14,1116,FALSE
28018,25832,28194,1000000,14,1117,FALSE
27541,25984,28364,1000000,14,1118,FALSE
28241,25802,28170,1000000,14,1119,FALSE
28345,25751,28110,1000000,14,1120,FALSE
28161,25811,28179,1000000,14,1121,FALSE
28132,25822,28191,1000000,14,1122,FALSE
27969,25871,28248,1000000,14,1123,FALSE
28702,25659,28013,1000000,14,1124,FALSE
27929,25872,28239,1000000,14,1125,FALSE
28053,25847,28217,1000000,14,1126,FALSE
27689,25948,28333,1000000,14,1127,FALSE
28169,25825,28201,1000000,14,1128,FALSE
28202,25815,28187,1000000,14,1129,FALSE
28340,25763,28122,1000000,14,1130,FALSE
27834,25903,28278,1000000,14,1131,FALSE
28178,25803,28165,1000000,14,1132,FALSE
28224,25800,28166,1000000,14,1133,FALSE
28159,25818,28189,1000000,14,1134,FALSE
28364,25749,28101,1000000,14,1135,FALSE
27757,25936,28319,1000000,14,1136,FALSE
27751,25933,28314,1000000,14,1137,FALSE
28339,25753,28107,1000000,14,1138,FALSE
27951,25848,28204,1000000,14,1139,FALSE
28016,25848,28213,1000000,14,1140,FALSE
27835,25887,28250,1000000,14,1141,FALSE
27973,25867,28241,1000000,14,1142,FALSE
27801,25896,28262,1000000,14,1143,FALSE
28305,25779,28143,1000000,14,1144,FALSE
28463,25716,28067,1000000,14,1145,FALSE
28526,25702,28057,1000000,14,1146,FALSE
27873,25896,28269,1000000,14,1147,FALSE
28377,25763,28133,1000000,14,1148,FALSE
28159,25813,28181,1000000,14,1149,FALSE
27873,25895,28274,1000000,14,1150,FALSE
27959,25861,28232,1000000,14,1151,FALSE
27787,25918,28295,1000000,14,1152,FALSE
